Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords,Keywords_fr
H,Leisure and Education,41, Education and Entertainment,H.41.05,Cultural Activities,arranging and conducting of congresses,l'organisation et la conduite des congrès;
H,Leisure and Education,41, Education and Entertainment,H.41.05,Cultural Activities,arranging and conducting of colloquiums,l'organisation et la conduite des colloques
H,Leisure and Education,41, Education and Entertainment,H.41.05,Cultural Activities,arranging and conducting of symposiums,organisation et organisation de colloques
H,Leisure and Education,41, Education and Entertainment,H.41.05,Cultural Activities,photography,photographie
H,Leisure and Education,41, Education and Entertainment,H.41.05,Cultural Activities,photographic reporting,reportage photographique
H,Leisure and Education,41, Education and Entertainment,H.41.05,Cultural Activities,photography services,services de photographie
H,Leisure and Education,41, Education and Entertainment,H.41.05,Cultural Activities,library services,services de bibliothèque
H,Leisure and Education,41, Education and Entertainment,H.41.05,Cultural Activities,publishing,édition
H,Leisure and Education,41, Education and Entertainment,H.41.05,Cultural Activities,"publication of texts, other than publicity texts",publication de textes autres que des textes publicitaires
H,Leisure and Education,41, Education and Entertainment,H.41.01,Education,teaching,enseignement
H,Leisure and Education,41, Education and Entertainment,H.41.01,Education,education and entertainment services,Services d'éducation et de divertissement
H,Leisure and Education,41, Education and Entertainment,H.41.01,Education,organization of exhibitions for cultural or educational purposes,organisation d'expositions à des fins culturelles ou éducatives
H,Leisure and Education,41, Education and Entertainment,H.41.02,Training,conducting fitness classes,conduite de cours de conditionnement physique
H,Leisure and Education,41, Education and Entertainment,H.41.02,Training,coaching,Entraînement
H,Leisure and Education,41, Education and Entertainment,H.41.03,Entertainment,electronic desktop publishing,publication électronique assistée par ordinateur
H,Leisure and Education,41, Education and Entertainment,H.41.03,Entertainment,"providing on-line electronic publications, not downloadable","fournissant des publications électroniques en ligne, non téléchargeables"
H,Leisure and Education,41, Education and Entertainment,H.41.03,Entertainment,"publication of texts, other than publicity texts",publication de textes autres que des textes publicitaires
H,Leisure and Education,41, Education and Entertainment,H.41.03,Entertainment,production of music,production de musique
H,Leisure and Education,41, Education and Entertainment,H.41.03,Entertainment,recording studio services,services de studio d'enregistrement
H,Leisure and Education,41, Education and Entertainment,H.41.04,Sporting,conducting fitness classes,conduite de cours de conditionnement physique
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,computer software,logiciels informatiques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,software,logiciel
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,application software,logiciel d'application
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,computer game software,logiciel de jeu d'ordinateur
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,"computer software applications, downloadable","applications de logiciels informatiques, téléchargeables"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,computer programs,programmes informatiques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,"computer software, recorded","logiciels informatiques, enregistrés"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,computer programs [downloadable software],programmes informatiques [logiciel téléchargeable]
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,computer game programs,programmes de jeux d'ordinateur
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,"computer operating programs, recorded","programmes d'exploitation d'ordinateur, enregistrés"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,"computer software platforms, recorded or downloadable","plates-formes logicielles informatiques, enregistrées ou téléchargeables"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,"computer software applications, downloadable","applications de logiciels informatiques, téléchargeables"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,computer programs [downloadable software],programmes informatiques [logiciel téléchargeable]
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,"computer software platforms, recorded or downloadable","plates-formes logicielles informatiques, enregistrées ou téléchargeables"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.01,Computer Software,parts and fittings for all the aforesaid goods,Parties et accessoires pour toutes les marchandises susmentionnées
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,computers,ordinateurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,computer hardware,matériel informatique
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,computer peripheral devices,périphériques informatiques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,data processing apparatus,appareils de traitement de l'information
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,computer keyboards,claviers d'ordinateur
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,tablet computers,ordinateurs tablettes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,notebook computers,ordinateurs portables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,laptop computers,ordinateurs portables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,computer peripherals,périphériques informatiques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,computer memory devices,périphériques de mémoire d'ordinateur
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,interfaces for computers,interfaces pour ordinateurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,computer mouse,souris de l'ordinateur
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,"computer programs, recorded","programmes d'ordinateur, enregistrés"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,data processing equipment,matériel informatique
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,data processing equipment and computers,matériel de traitement des données et ordinateurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.02,Computer Hardware,parts and fittings for all the aforesaid goods,Parties et accessoires pour toutes les marchandises susmentionnées
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,"apparatus for recording, transmission or reproduction of sound or images","appareils pour l'enregistrement, la transmission ou la reproduction du son ou des images"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,"magnetic data carriers, recording discs","supports de données magnétiques, disques d'enregistrement"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,"apparatus and instruments for conducting, switching, transforming, accumulating, regulating or controlling electricity","appareils et instruments pour la conduite, la commutation, la transformation, l'accumulation, la régulation ou le contrôle de l'électricité"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,battery chargers,chargeurs de batterie
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,mechanisms for coin-operated apparatus,les mécanismes pour appareils à pièces de monnaie;
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,automatic vending machines and mechanisms for coin-operated apparatus,machines automatiques de distribution et mécanismes pour appareils à commande de pièces
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,batteries,piles
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,"batteries, electric",batteries électriques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,integrated circuits,circuits intégrés
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,chargers for electric batteries,chargeurs pour batteries électriques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,solar batteries,batteries solaires
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,rechargeable batteries,batteries rechargeables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,"compact discs, dvds and other digital recording media","disques compacts, dvds et autres supports d'enregistrement numériques"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,compact discs,disques compacts
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,dvd players,lecteurs dvd
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,usb cables,Câbles USB
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,usb flash drives,lecteurs flash USB
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,wireless chargers,Chargeurs sans fil
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,sound recording apparatus,Appareils d'enregistrement du son
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,sound transmitting apparatus,Appareils d'émission du son
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,transmitters of electronic signals,émetteurs de signaux électroniques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,television apparatus,Appareils de télévision
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,telephone apparatus,appareils téléphoniques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,telephones,Téléphones
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,mobile telephones,téléphones mobiles
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,mobile phones,téléphones portables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,smartwatches,montres intelligentes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,smart watches,montres intelligentes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,smartglasses,Lunettes intelligentes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,smartphones,smartphones
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,cases for smartphones,boîtiers pour smartphones
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,covers for smartphones,couvertures pour smartphones
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,protective films adapted for smartphones,films de protection adaptés aux smartphones
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,cell phone cases,cas de téléphone cellulaire
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,cell phone straps,sangles de téléphone cellulaire
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,cabinets for loudspeakers,Armoires pour haut-parleurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,portable media players,lecteurs de médias portables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,amplifiers,amplificateurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,electronic notice boards,tableaux d'affichage électroniques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,remote control apparatus,appareils de commande à distance
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,wearable activity trackers,traqueurs d'activité portables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,mouse pads,coussinets de souris
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,mouse mats,tapis de souris
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,compact disc players,lecteurs de disques compacts
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,facsimile machines,télécopieurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.03,Electrical Apparatus,modems,modems
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.04,Audiovisual Apparatus,video recorders,enregistreurs vidéo
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.04,Audiovisual Apparatus,video cameras,caméras vidéo
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.04,Audiovisual Apparatus,video screens,écrans vidéo
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.04,Audiovisual Apparatus,video telephones,Téléphones vidéo
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.04,Audiovisual Apparatus,earphones,écouteurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.04,Audiovisual Apparatus,headphones,casques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.04,Audiovisual Apparatus,microphones,microphones
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.04,Audiovisual Apparatus,cameras,caméras
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.04,Audiovisual Apparatus,camcorders,caméscopes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.04,Audiovisual Apparatus,digital cameras,appareils photo numériques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,"scientific, nautical, surveying, photographic, cinematographic, optical, weighing, measuring, signalling, checking (supervision), life-saving and teaching apparatus and instruments","appareils et instruments scientifiques, nautiques, d'arpentage, photographiques, cinématographiques, optiques, de pesage, de mesure, de signalisation, de contrôle (supervision), de sauvetage et d'enseignement"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,"electrical, scientific and teaching apparatus and software","appareils et logiciels électriques, scientifiques et d'enseignement"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,measuring apparatus,appareils de mesure
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,optical apparatus and instruments,appareils et instruments optiques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,optical lenses,lentilles optiques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,navigational instruments,Instruments de navigation
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,goggles for sports,lunettes pour le sport
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,protective helmets,casques de protection
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,protective helmets for sports,casques de protection pour le sport
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,pedometers,podomètres
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,telescopes,télescopes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,binoculars,jumelles
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,contact lenses,lentilles de contact
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,eyeglasses,Lunettes de vue
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,spectacles,lunettes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,spectacle cases,boites de spectacle
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,spectacle frames,cadres de lunettes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,eyeglass cases,boîtiers de lunettes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,eyeglass frames,cadres de lunettes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,sunglasses,lunettes de soleil
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,3d spectacles,3D lunettes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,eyewear,lunettes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,gloves for protection against accidents,gants de protection contre les accidents
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,animated cartoons,dessins animés
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,musical sound recordings,enregistrements sonores musicaux
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,downloadable music files,fichiers musicaux téléchargeables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,downloadable electronic publications,Publications électroniques téléchargeables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,electronic publications,publications électroniques
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,"electronic publications, downloadable","publications électroniques, téléchargeables"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,downloadable image files,fichiers image téléchargeables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.05,Scientific and Teaching Apparatus,electronic publications (downloadable),publications électroniques (téléchargeables)
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.06,Semiconductors,loudspeakers,haut-parleurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.06,Semiconductors,microprocessors,microprocesseurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.06,Semiconductors,semi-conductors,semi-conducteurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.07,Video Games,video game cartridges,cartouches de jeux vidéo
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.07,Video Games,video game,jeu vidéo
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.07,Video Games,video game software,logiciel de jeu vidéo
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.07,Video Games,virtual reality headsets,casques de réalité virtuelle
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,decorative magnets,aimants décoratifs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,magnets,aimants
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,scales,Barèmes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,detectors,détecteurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,electric door bells,cloches électriques de porte
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,alarms,alarmes
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,fire-extinguishing apparatus,Appareils d'extinction d'incendie
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,fire extinguishers,extincteurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,mechanisms for coin-operated apparatus,les mécanismes pour appareils à pièces de monnaie;
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,automatic vending machines and mechanisms for coin-operated apparatus,machines automatiques de distribution et mécanismes pour appareils à commande de pièces
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,"cash registers, calculating machines, data processing equipment and computers","caisses enregistreuses, machines à calculer, matériel informatique et ordinateurs"
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,cash registers,caisse enregistreuse
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,calculating machines,calculateurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,calculators,Calculatrices
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,bags adapted for laptops,sacs adaptés aux ordinateurs portables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,cases for mobile phones,Cas pour téléphones portables
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,interfaces for computers,interfaces pour ordinateurs
I,Research & Technology,9, Scientific and Electrical Apparatus,I.09.99,Other Scientific and Electrical Apparatus,parts and fittings for all the aforesaid goods,Parties et accessoires pour toutes les marchandises susmentionnées
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,telecommunications,télécommunications
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,telecommunication services,services de télécommunications
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,telecommunications,télécommunications
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,telecommunication services,services de télécommunications
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,telecommunications routing and junction services,services d'acheminement et de jonction des télécommunications
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,satellite transmission,transmission par satellite
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,wireless broadcasting,Radiodiffusion sans fil
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,cable television broadcasting,radiodiffusion câblée
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,radio broadcasting,Radiodiffusion
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,television broadcasting,radiodiffusion télévisuelle
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,communications by computer terminals,Communications par terminaux informatiques
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,computer-aided transmission of messages and images,transmission assistée par ordinateur de messages et d'images
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,electronic mail,courrier électronique
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,electronic mail services,services de courrier électronique
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,electronic bulletin board services,services de babillard électronique
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,facsimile transmission,transmission par télécopie
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,voice mail services,services de messagerie vocale
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,video-on-demand transmission services,Services de transmission vidéo sur demande
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,streaming of data,Diffusion des données
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,video-on-demand transmission services,Services de transmission vidéo sur demande
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,communications by telephone,communications par téléphone
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,cellular telephone communication,communications téléphoniques cellulaires
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,telephone services,services téléphoniques
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,teleconferencing services,services de téléconférence
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,providing telecommunications connections to a global computer network,fournir des connexions de télécommunications à un réseau informatique mondial;
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,providing user access to global computer networks,fournir aux utilisateurs un accès aux réseaux informatiques mondiaux;
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,rental of telecommunication equipment,Location de matériel de télécommunication
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,rental of modems,Location de modems
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,rental of telephones,Location de téléphones
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,rental of message sending apparatus,Location d'appareils d'envoi de messages
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,providing telecommunication channels for teleshopping services,la fourniture de canaux de télécommunication pour les services de téléachat;
I,Research & Technology,38, Telecommunications,I.38.03,Broadcasting Services,broadcasting services,services de radiodiffusion
I,Research & Technology,38, Telecommunications,I.38.03,Broadcasting Services,webcasting services,services de diffusion sur le Web
I,Research & Technology,38, Telecommunications,I.38.03,Broadcasting Services,cable television broadcasting,radiodiffusion câblée
I,Research & Technology,38, Telecommunications,I.38.03,Broadcasting Services,wireless broadcasting,Radiodiffusion sans fil
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,providing access to databases,donnant accès aux bases de données
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,providing telecommunication channels for teleshopping services,la fourniture de canaux de télécommunication pour les services de téléachat;
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,rental of access time to global computer networks,Location de temps d'accès aux réseaux informatiques mondiaux
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,internet portal services,services de portail internet
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,providing internet chatrooms,fournir des salles de discussion sur Internet;
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,streaming of data,Diffusion des données
I,Research & Technology,38, Telecommunications,I.38.02,Internet and Data Services,transmission of digital files,transmission de fichiers numériques
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,message sending,envoi de message
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,communications by computer terminals,Communications par terminaux informatiques
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,electronic bulletin board services,services de babillard électronique
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,communication by computer terminals,communication par terminaux informatiques
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,information about telecommunication,informations sur les télécommunications
I,Research & Technology,38, Telecommunications,I.38.01,Telecommunications Services,rental of telecommunication equipment,Location de matériel de télécommunication
I,Research & Technology,38, Telecommunications,I.38.99,Other Telecommunications,news agencies,agences de presse
I,Research & Technology,38, Telecommunications,I.38.99,Other Telecommunications,news agency services,services d'agences de presse
I,Research & Technology,38, Telecommunications,I.38.99,Other Telecommunications,all included in class 38,tous compris dans la classe 38
I,Research & Technology,38, Telecommunications,I.38.99,Other Telecommunications,computer-aided transmission of messages and images,transmission assistée par ordinateur de messages et d'images
I,Research & Technology,38, Telecommunications,I.38.99,Other Telecommunications,electronic bulletin board services,services de babillard électronique
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,design and development of computer hardware and software,conception et développement de matériel et de logiciels informatiques
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,computer programming,programmation informatique
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,computer software design,conception de logiciels informatiques
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,computer system design,conception du système informatique
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,computer software development,développement de logiciels informatiques
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,software as a service [SaaS],logiciel comme service [SaaS]
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,platform as a service [PaaS],plate-forme comme service [PaaS]
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,maintenance of computer software,Maintenance des logiciels informatiques
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,updating of computer software,mise à jour des logiciels informatiques
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,rental of computer software,Location de logiciels informatiques
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,installation of computer software,installation de logiciels informatiques
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,recovery of computer data,récupération de données informatiques
I,Research & Technology,42, Computer and Scientific,I.42.01,Computer Hardware and Software,conversion of data or documents from physical to electronic media,conversion de données ou de documents de supports physiques en supports électroniques
